"ID";"HUMEDAD";"LUMINOSIDAD";"NITROGENO";"POTASIO";"FOSFORO";"ACIDEZ";"TEMP"
"13309";"70,6301";"16,8481";"3,1566";"199,965";"231,248";"6,76778";"43,7303"
"13310";"85,1837";"16,3736";"5,61329";"29,4283";"372,189";"8,47931";"23,9772"
"13311";"65,4212";"1,49878";"1,30572";"85,8015";"339,31";"1,9326";"34,8207"
"13312";"87,6016";"12,8573";"2,59608";"232,888";"379,875";"3,96729";"10,8616"
"13313";"72,6005";"11,5824";"1,36027";"21,8857";"370,594";"3,87979";"7,48829"
"13314";"109,05";"17,3609";"4,68121";"116,016";"336,758";"1,29155";"17,6696"
"13315";"5,0439";"5,81071";"0,533338";"127,025";"336,189";"1,01603";"26,7471"
"13316";"6,79779";"4,27431";"3,97641";"275,003";"347,708";"0,956513";"15,0557"
"13317";"76,2253";"4,45039";"2,82412";"33,8074";"348,929";"6,50942";"35,1803"
"13318";"103,494";"1,02055";"0,633312";"364,869";"50,0252";"1,24914";"43,7454"
"13319";"33,4936";"13,9202";"1,83168";"227,59";"171,877";"5,7962";"2,35311"
"13320";"29,941";"14,9567";"4,90468";"31,1316";"46,5378";"3,54284";"23,6954"
"13321";"76,1814";"12,9556";"2,04719";"461,812";"178,362";"8,75148";"11,9438"
"13322";"103,098";"12,3451";"4,18375";"263,307";"316,77";"2,09806";"22,6611"
"13323";"4,76832";"16,8218";"2,2516";"381,782";"335,97";"8,38627";"36,958"
"13324";"28,7776";"1,61582";"2,1307";"443,731";"161,793";"2,86263";"36,2947"
"13325";"70,9942";"6,57364";"1,25188";"200,973";"64,1468";"4,16554";"22,1339"
"13326";"44,575";"16,0697";"4,72339";"58,5526";"92,3039";"3,40903";"30,6065"
"13327";"52,4956";"17,5347";"3,94945";"330,999";"124,382";"7,18001";"16,8106"
"13328";"67,4014";"14,0757";"0,409612";"369,979";"287,629";"3,52103";"4,84476"
"13329";"23,0532";"3,15283";"4,76245";"446,339";"223,527";"5,04612";"24,8072"
"13330";"103,435";"11,6762";"4,42256";"196,233";"150,995";"1,74243";"49,8211"
"13331";"99,8331";"16,5533";"1,08014";"426,851";"130,088";"7,81179";"29,4559"
"13332";"5,23732";"5,18129";"5,70302";"28,5987";"7,30035";"1,47297";"8,81867"
"13333";"6,23362";"2,41993";"3,16293";"477,316";"11,4082";"4,98007";"22,4626"
"13334";"35,451";"8,26113";"5,39374";"268,916";"63,8997";"2,20025";"45,0644"
"13335";"74,6931";"1,20935";"3,5785";"150,752";"216,873";"8,92045";"45,5778"
"13336";"25,8585";"0,214923";"1,49613";"169,899";"238,723";"2,22388";"21,8448"
"13337";"25,9275";"1,69692";"4,49167";"329,541";"344,997";"5,01781";"35,4809"
"13338";"71,5344";"12,9642";"2,7007";"174,073";"188,749";"8,20351";"39,5349"
"13339";"100,336";"2,33226";"2,13089";"36,1581";"231,102";"1,59415";"35,2217"
"13340";"54,5319";"15,8983";"2,0433";"282,551";"206,96";"0,501306";"29,3931"
"13341";"108,502";"2,792";"1,28167";"273,893";"238,146";"1,1907";"48,0827"
"13342";"41,7316";"6,54524";"0,650781";"237,291";"268,219";"8,36812";"49,2505"
"13343";"22,4275";"13,5834";"3,73676";"384,883";"260,951";"3,09845";"21,4271"
"13344";"48,5658";"10,9157";"0,877702";"260,804";"187,63";"3,04803";"19,6193"
"13345";"5,4728";"0,750601";"3,95759";"163,113";"67,5456";"9,0426";"7,16779"
"13346";"42,1712";"8,5954";"1,1654";"367,699";"9,31668";"2,9079";"1,55281"
"13347";"97,0196";"9,13587";"3,7106";"470,694";"340,467";"8,07219";"26,4065"
"13348";"1,94186";"14,0514";"3,69088";"266,49";"54,5553";"3,62267";"45,8232"
"13349";"64,3497";"17,0385";"0,466051";"310,211";"101,969";"1,94871";"16,5007"
"13350";"35,6157";"8,44886";"0,991263";"108,538";"327,932";"9,36793";"45,7836"
"13351";"22,4752";"14,0614";"0,176286";"7,87998";"300,745";"7,37762";"31,9602"
"13352";"39,5424";"6,24853";"3,68699";"319,493";"357,527";"1,39177";"22,8121"
"13353";"108,2";"8,15555";"5,47652";"42,7137";"393,234";"7,3796";"10,0702"
"13354";"97,189";"8,53021";"3,75487";"463,15";"139,629";"0,13258";"35,9379"
"13355";"55,3881";"3,92398";"4,68023";"163,579";"112,837";"7,51241";"0,817493"
"13356";"67,325";"17,2721";"5,17815";"132,526";"39,2589";"7,90478";"11,9545"
"13357";"51,2238";"14,9135";"4,71265";"140,188";"157,578";"3,14564";"20,2781"
"13358";"60,0072";"11,6263";"1,45417";"181,566";"122,926";"3,15356";"8,39165"
"13359";"15,1476";"10,9674";"5,76467";"356,124";"3,50542";"8,6152";"20,468"
"13360";"99,3391";"4,23095";"3,05481";"375,199";"61,479";"1,58064";"45,8665"
"13361";"66,5899";"8,58462";"4,04889";"255,926";"205,367";"9,92414";"46,2565"
"13362";"22,0159";"14,507";"2,72372";"286,375";"67,5696";"4,75591";"26,4677"
"13363";"91,4536";"3,97835";"2,15809";"353,413";"245,745";"6,56304";"27,2934"
"13364";"46,8543";"4,66701";"2,94491";"465,106";"275,41";"7,31932";"36,1481"
"13365";"37,4306";"0,25827";"1,11792";"123,27";"379,416";"3,80635";"43,7226"
"13366";"54,6595";"11,6447";"3,23648";"375,651";"284,651";"2,61156";"38,3225"
"13367";"105,267";"9,36165";"3,2817";"375,686";"118,039";"6,42987";"21,4083"
"13368";"106,714";"14,0633";"4,475";"164,251";"161,411";"0,04126";"3,13262"
"13369";"1,38073";"0,006287";"3,90477";"106,556";"88,0126";"1,22185";"28,8942"
"13370";"41,9879";"6,077";"4,30819";"463,042";"3,29994";"0,592857";"8,92251"
"13371";"3,43893";"13,9869";"5,47708";"351,628";"176,065";"7,99922";"17,4788"
"13372";"37,9791";"9,86616";"1,0384";"350,389";"182,556";"7,63078";"38,7041"
"13373";"55,5786";"17,0681";"3,44488";"364,471";"81,7748";"8,11486";"25,174"
"13374";"9,67917";"11,5185";"5,22789";"319,24";"63,1765";"5,18268";"35,0496"
"13375";"60,3005";"16,5288";"0,90663";"290,591";"15,6407";"9,85362";"44,3275"
"13376";"4,06949";"11,4338";"2,24951";"412,245";"47,1677";"7,94266";"43,6397"
"13377";"100,958";"3,54943";"3,93737";"29,065";"306,299";"7,57553";"35,9406"
"13378";"38,7922";"15,3235";"4,50843";"166,78";"135,811";"4,9448";"0,979065"
"13379";"68,1809";"15,9001";"2,82254";"482,029";"361,374";"0,07398";"37,4186"
"13380";"45,7105";"10,8398";"2,75382";"405,827";"227,741";"4,61961";"42,6248"
"13381";"89,647";"2,74043";"4,35679";"77,4026";"206,937";"1,77193";"31,5452"
"13382";"29,1727";"16,4488";"2,7221";"251,41";"100,602";"4,55916";"43,527"
"13383";"63,7126";"5,66959";"5,60255";"80,631";"118,079";"6,45984";"20,6348"
"13384";"85,2574";"0,021213";"4,7737";"100,168";"79,3026";"4,35474";"4,33388"
"13385";"7,21722";"5,18274";"0,953149";"142,276";"105,884";"5,89088";"29,5137"
"13386";"32,1846";"10,7497";"4,17908";"270,8";"5,53115";"8,31238";"47,474"
"13387";"64,2907";"7,99483";"5,48982";"347,601";"136,87";"7,91728";"8,8864"
"13388";"58,9603";"17,6557";"3,90035";"50,4656";"132,538";"8,00745";"48,2129"
"13389";"96,3518";"10,9901";"0,094676";"88,2912";"262,718";"5,54565";"38,084"
"13390";"78,706";"7,32704";"5,08299";"256,615";"61,1208";"4,8002";"2,81835"
"13391";"95,6736";"1,93763";"1,92924";"209,57";"57,4486";"9,10439";"31,1586"
"13392";"57,3191";"6,68157";"5,63964";"336,102";"172,897";"2,02598";"43,7608"
"13393";"105,548";"17,3069";"5,30034";"472,477";"384,901";"7,00926";"42,909"
"13394";"104,852";"3,67984";"4,7922";"362,637";"325,22";"2,69182";"4,91456"
"13395";"86,7284";"11,9561";"3,51962";"189,134";"293,794";"4,06966";"25,5296"
"13396";"11,2884";"2,93804";"3,8071";"317,125";"399,771";"3,75626";"46,0742"
"13397";"22,9021";"6,85994";"5,79398";"223,997";"132,431";"7,28882";"17,171"
"13398";"73,538";"12,1351";"5,96877";"129,782";"223,508";"1,84517";"18,232"
"13399";"98,6572";"16,9599";"0,930312";"470,816";"125,559";"8,61598";"18,4024"
"13400";"10,1382";"4,11159";"0,17814";"108,976";"340,91";"5,60204";"48,3388"
"13401";"41,3332";"3,98607";"5,03678";"464,132";"338,214";"5,69175";"27,5155"
"13402";"69,101";"9,90115";"2,34024";"281,17";"27,6547";"9,7654";"46,8395"
"13403";"37,0387";"13,5495";"2,41159";"176,304";"75,8509";"7,17576";"29,2527"
"13404";"106,324";"7,79834";"3,25693";"110,569";"223,935";"8,51077";"4,08997"
"13405";"23,7334";"15,3981";"4,0018";"478,749";"359,701";"9,95024";"19,6919"
"13406";"69,0854";"10,3521";"3,781";"30,9785";"13,8608";"4,48718";"32,0455"
"13407";"97,1977";"1,36323";"4,0567";"48,9237";"147,466";"0,468373";"22,5097"
"13408";"50,7781";"11,992";"2,49326";"93,2655";"390,476";"6,8614";"48,3434"
"13409";"13,9025";"4,08188";"1,67913";"49,1972";"189,621";"8,47091";"32,0023"
"13410";"23,1905";"11,9091";"1,31046";"336,118";"241,283";"9,00637";"0,711582"
"13411";"7,58269";"16,7314";"1,62217";"263,923";"299,954";"4,77126";"6,24149"
"13412";"34,5039";"5,35595";"1,8084";"377,824";"28,4609";"3,48903";"2,23327"
"13413";"86,6268";"11,4333";"1,76596";"391,574";"351,593";"9,49272";"40,4775"
"13414";"34,6894";"6,54035";"0,828523";"190,006";"92,0482";"4,47704";"19,3962"
"13415";"9,99205";"17,44";"0,95082";"127,791";"27,742";"0,147905";"8,47592"
"13416";"57,2314";"5,24442";"4,18238";"116,71";"78,6837";"8,08263";"36,5798"
"13417";"75,3633";"6,36528";"3,02772";"155,357";"268,145";"4,07398";"39,4896"
"13418";"26,0014";"8,3071";"0,893651";"123,718";"23,8036";"0,08196";"46,0232"
"13419";"96,0479";"10,6636";"0,733519";"338,453";"53,3248";"3,99217";"37,1014"
"13420";"46,5857";"5,58483";"2,67577";"213,676";"398,037";"2,23664";"32,2914"
"13421";"53,2973";"9,28333";"0,2922";"225,749";"384,968";"4,17173";"26,4513"
"13422";"44,3244";"12,4283";"0,063588";"168,514";"94,1391";"6,12822";"17,7085"
"13423";"7,22237";"0,830504";"0,065541";"424,357";"363,767";"6,27654";"38,1804"
"13424";"103,839";"0,305608";"0,362493";"269,866";"123,371";"7,43413";"24,7513"
"13425";"102,06";"11,5494";"2,60895";"385,442";"353,871";"9,6825";"8,20328"
"13426";"34,131";"12,7972";"2,11294";"411,48";"119,529";"9,20769";"48,8848"
"13427";"19,023";"2,93955";"4,937";"423,177";"149,193";"0,24379";"0,466579"
"13428";"59,785";"4,90897";"0,669921";"311,963";"381,016";"8,10556";"14,4456"
"13429";"73,2703";"15,687";"3,8671";"373,078";"52,4229";"0,967701";"34,2284"
"13430";"31,1097";"5,50966";"5,40725";"31,0868";"12,2583";"5,37265";"12,1527"
"13431";"84,0603";"10,6276";"4,61588";"148,069";"295,021";"4,74904";"46,3581"
"13432";"65,5803";"13,5789";"1,21063";"461,877";"194,046";"4,62209";"13,3405"
"13433";"72,8792";"15,838";"1,82487";"27,9718";"325,628";"9,15427";"4,30724"
"13434";"80,8456";"7,76369";"2,43786";"205,131";"54,1835";"4,11806";"23,0756"
"13435";"42,3432";"8,76742";"2,33753";"244,826";"116,658";"3,95978";"13,3223"
"13436";"31,92";"1,43605";"2,26005";"459,811";"262,805";"4,72969";"19,9385"
"13437";"22,8148";"6,45113";"5,30019";"192,15";"235,436";"1,5249";"2,68443"
"13438";"88,8033";"11,5082";"2,80268";"110,552";"392,84";"4,27774";"6,39381"
"13439";"81,9615";"17,95";"4,32824";"90,2883";"351,384";"6,23323";"7,4624"
"13440";"103,016";"1,49908";"2,46074";"316,661";"43,6435";"2,10173";"11,2529"
"13441";"28,3851";"12,5241";"0,1508";"260,599";"391,733";"9,04827";"11,5316"
"13442";"1,80745";"8,97027";"4,41068";"362,518";"305,886";"0,021567";"35,5514"
"13443";"5,9748";"0,082956";"3,27566";"143,362";"69,0056";"8,14801";"3,9183"
"13444";"71,542";"14,2056";"0,525839";"264,027";"360,057";"0,576949";"0,314748"
"13445";"77,0382";"15,0462";"2,28703";"37,0352";"247,108";"0,628781";"49,4886"
"13446";"0,837332";"15,1453";"0,595611";"179,206";"184,802";"5,82305";"7,34882"
"13447";"78,0081";"0,439244";"0,930085";"259,397";"88,7182";"1,79536";"47,1028"
"13448";"4,39074";"3,45027";"1,16802";"218,864";"180,052";"2,77769";"12,7333"
"13449";"2,86726";"13,6782";"0,264522";"110,648";"226,745";"1,03725";"35,7103"
"13450";"80,5006";"4,24733";"2,82";"492,397";"381,225";"0,229979";"29,8085"
"13451";"39,5578";"2,01591";"3,22025";"284,815";"90,2265";"1,76678";"23,7171"
"13452";"33,8946";"2,70652";"2,00933";"199,525";"256,604";"8,02012";"25,4283"
"13453";"53,0094";"6,02077";"5,57728";"129,339";"220,228";"0,176964";"20,753"
"13454";"44,3412";"5,71163";"5,77567";"168,622";"48,7481";"4,46782";"8,44429"
"13455";"65,5437";"9,01295";"0,912508";"391,599";"342,521";"0,108401";"25,8639"
"13456";"85,2701";"15,0746";"3,39891";"152,434";"33,7677";"1,73297";"30,7771"
"13457";"60,9358";"5,51544";"3,71714";"20,3286";"373,952";"3,50315";"32,6481"
"13458";"76,1454";"13,7334";"4,94207";"88,6686";"317,296";"5,54675";"23,3755"
"13459";"108,853";"7,04682";"5,56783";"405,993";"214,12";"8,65991";"13,7092"
"13460";"40,2423";"10,7611";"4,61295";"124,193";"279,921";"3,35393";"30,7449"
"13461";"88,8725";"6,34051";"2,66056";"416,794";"349,1";"4,65783";"45,5951"
"13462";"107,127";"1,70423";"3,25744";"13,1994";"71,8597";"7,86496";"24,6272"
"13463";"22,1613";"13,2891";"4,56105";"404,007";"242,379";"3,91647";"18,3852"
"13464";"76,6672";"15,5462";"0,55245";"232,239";"207,466";"1,58962";"34,3846"
"13465";"80,388";"6,75909";"1,3163";"220,027";"98,8383";"1,12685";"12,7144"
"13466";"71,9441";"16,071";"4,98883";"436,959";"136,206";"0,82694";"21,3504"
"13467";"53,1485";"13,0162";"0,834296";"397,796";"87,2689";"5,79295";"2,25561"
"13468";"58,9299";"13,964";"1,02841";"41,8729";"338,764";"7,26439";"29,8001"
"13469";"43,3022";"4,93717";"2,49104";"406,558";"75,8363";"0,227392";"22,5692"
"13470";"19,1895";"10,9872";"2,40559";"30,4327";"110,522";"3,71967";"3,22"
"13471";"15,035";"17,7958";"0,631467";"498,638";"21,8518";"9,63553";"2,4753"
"13472";"106,349";"13,6034";"3,59444";"160,047";"279,121";"6,22335";"4,3363"
"13473";"57,6003";"4,44384";"1,88432";"188,73";"319,514";"3,91699";"21,5971"
"13474";"6,04284";"15,1362";"0,961866";"331,527";"299,494";"8,51458";"48,531"
"13475";"30,9402";"6,63431";"0,770634";"230,408";"206,498";"5,11506";"8,97133"
"13476";"67,6819";"14,9481";"2,14339";"204,771";"117,345";"8,2502";"41,3404"
"13477";"53,1904";"13,4241";"0,431349";"408,961";"336,355";"7,43421";"37,9803"
"13478";"74,6139";"17,35";"5,03808";"456,078";"67,8933";"3,19258";"3,34403"
"13479";"1,0359";"8,79949";"2,94237";"203,779";"76,2863";"9,64773";"32,6935"
"13480";"17,5513";"16,8022";"3,94076";"413,497";"261,715";"9,7238";"39,5844"
"13481";"70,7482";"12,9992";"0,398348";"289,47";"127,159";"4,7836";"32,1506"
"13482";"105,068";"16,9419";"2,75354";"351,66";"298,913";"0,848336";"7,68733"
"13483";"88,0323";"17,3395";"2,89419";"75,8979";"350,285";"2,19509";"27,6203"
"13484";"84,5956";"2,28744";"0,360172";"481,154";"297,922";"3,49543";"21,3193"
"13485";"68,471";"17,5223";"0,147617";"89,703";"316,938";"6,85144";"34,4522"
"13486";"58,3407";"14,7065";"0,563405";"371,406";"130,676";"0,970491";"8,67558"
"13487";"34,8439";"9,72382";"4,84452";"172,432";"10,5932";"4,45516";"29,9727"
"13488";"94,7386";"1,22129";"1,38063";"235,246";"347,967";"3,81633";"21,6167"
"13489";"17,628";"17,6867";"5,94702";"75,1538";"129,711";"9,1674";"35,7218"
"13490";"19,4576";"4,293";"2,86642";"14,862";"315,343";"8,66485";"21,4759"
"13491";"40,7282";"4,30074";"3,75635";"360,48";"365,124";"8,87155";"22,0555"
"13492";"44,2741";"8,27051";"0,905425";"444,684";"238,154";"5,14714";"12,1646"
"13493";"51,3102";"5,36928";"2,30021";"357,371";"9,53139";"0,557048";"1,02416"
"13494";"73,5953";"7,28709";"0,307774";"379,436";"198,386";"8,74955";"17,2555"
"13495";"108,521";"6,72556";"4,33976";"246,885";"332,444";"6,10095";"23,7098"
"13496";"107,439";"14,0166";"0,488698";"135,415";"370,906";"7,1182";"42,8758"
"13497";"69,164";"2,65289";"3,08158";"325,738";"182,474";"7,4036";"0,196388"
"13498";"46,8773";"8,57784";"3,20095";"329,716";"170,82";"0,543632";"19,1843"
"13499";"32,6195";"0,365441";"0,079852";"498,192";"5,59405";"8,92197";"7,59353"
"13500";"19,3392";"11,1127";"0,258088";"203,258";"151,122";"9,19353";"16,9797"
"13501";"79,9828";"16,1807";"1,90339";"379,35";"229,446";"2,8154";"16,7635"
"13502";"36,768";"6,02266";"5,1378";"136,436";"291,539";"5,04919";"44,8251"
"13503";"68,5151";"12,9541";"0,970568";"126,82";"24,3855";"3,62783";"23,9118"
"13504";"108,708";"7,5289";"1,76923";"37,1648";"26,8437";"4,02336";"1,49982"
"13505";"64,9311";"9,76397";"3,00456";"64,1314";"376,07";"3,50656";"22,4616"
"13506";"99,3173";"16,6704";"0,766004";"467,145";"115,184";"5,04136";"49,382"
"13507";"67,0248";"8,69599";"0,424003";"35,7409";"225,377";"1,70209";"31,49"
"13508";"25,077";"2,6004";"5,27606";"258,373";"254,397";"8,44927";"23,3845"
"13509";"91,0203";"14,3904";"5,60445";"55,7705";"201,031";"9,10066";"1,93573"
"13510";"91,6637";"8,26792";"0,285868";"200,673";"27,7434";"2,62537";"23,8153"
"13511";"10,1903";"16,7255";"2,01153";"191,546";"41,2939";"7,43426";"4,37478"
"13512";"60,7787";"12,0586";"2,64438";"136,495";"137,489";"6,07194";"45,9114"
"13513";"93,29";"8,91616";"4,2458";"34,5069";"153,39";"0,695462";"6,27329"
"13514";"27,1549";"2,02809";"1,79826";"372,384";"274,726";"6,39312";"27,9625"
"13515";"107,638";"0,9989";"0,556579";"365,02";"41,8213";"5,59099";"25,9088"
"13516";"40,8794";"15,9657";"1,27067";"32,6578";"339,16";"7,68695";"38,2749"
"13517";"84,3744";"3,52207";"2,16609";"304,974";"38,0216";"0,438136";"3,69803"
"13518";"24,4481";"15,2793";"0,156975";"390,786";"370,389";"7,57801";"14,408"
"13519";"59,1299";"6,05651";"2,91813";"284,859";"14,434";"1,65212";"39,3963"
"13520";"16,3141";"2,63779";"4,3133";"466,964";"328,5";"5,59347";"13,5142"
"13521";"17,8171";"3,89156";"0,664554";"149,16";"147,817";"5,49643";"29,3718"
"13522";"13,4595";"9,24604";"3,99894";"234,395";"55,7188";"7,93172";"1,87557"
"13523";"10,5266";"10,7638";"2,33529";"51,8616";"294,119";"7,45083";"8,74648"
"13524";"55,1269";"10,4271";"3,55981";"278,386";"380,681";"4,2281";"23,1281"
"13525";"98,0839";"9,12508";"1,82122";"26,2471";"390,207";"8,18159";"46,1891"
"13526";"34,9808";"0,158909";"4,09298";"246,023";"354,695";"1,22976";"19,5808"
"13527";"99,3655";"8,54957";"1,9193";"462,645";"81,2964";"6,62018";"24,1113"
"13528";"86,25";"0,324042";"0,824169";"195,114";"284,193";"3,11594";"47,8414"
"13529";"16,1688";"17,4411";"3,79836";"260,728";"337,148";"6,18238";"2,83896"
"13530";"60,6168";"11,5739";"2,52626";"210,386";"86,8977";"9,5961";"47,0064"
"13531";"51,1262";"12,0434";"5,67624";"179,009";"208,768";"9,84733";"35,6672"
"13532";"13,4044";"7,90085";"1,60545";"132,941";"86,6255";"8,3735";"31,8402"
"13533";"85,7267";"2,60538";"2,41335";"318,378";"37,3847";"0,242707";"40,9586"
"13534";"25,9451";"12,2953";"5,26503";"23,4952";"51,0794";"1,04768";"32,1787"
"13535";"50,2944";"11,9264";"2,70854";"252,939";"30,0177";"0,554982";"5,44581"
"13536";"3,29202";"2,51937";"0,796455";"307,152";"219,163";"4,14952";"5,18074"
"13537";"27,3539";"5,88322";"4,66713";"298,072";"198,852";"6,99096";"15,761"
"13538";"88,3394";"2,23665";"5,21082";"339,33";"295,449";"4,68107";"47,1987"
"13539";"3,66608";"16,6776";"3,43497";"164,041";"108,11";"8,31808";"13,621"
"13540";"94,9697";"17,2319";"1,81044";"452,265";"18,7112";"8,03469";"36,8599"
"13541";"15,5851";"12,5741";"5,49749";"92,0674";"184,581";"2,94414";"10,6226"
"13542";"1,07568";"16,0098";"4,18032";"188,151";"32,3006";"9,55142";"38,5519"
"13543";"19,3787";"0,723881";"3,13204";"172,68";"244,936";"4,49478";"15,4948"
"13544";"108,374";"3,90534";"0,743644";"337,984";"269,79";"6,01549";"28,5042"
"13545";"30,0748";"12,7888";"0,608507";"245,656";"178,142";"5,56744";"18,4277"
"13546";"38,4178";"6,14219";"4,4201";"31,1801";"338,61";"9,34174";"31,7048"
"13547";"11,5797";"13,259";"0,1058";"278,801";"235,359";"2,19653";"16,3983"
"13548";"1,52229";"12,1974";"0,926407";"19,6246";"124,257";"7,13948";"41,234"
"13549";"81,2177";"9,03818";"0,600589";"234,251";"41,9812";"5,26712";"24,7397"
"13550";"63,1315";"7,34933";"1,21893";"269,783";"153,472";"7,00963";"10,1817"
"13551";"98,1464";"10,7076";"5,20167";"387,559";"243,941";"4,99512";"0,336093"
"13552";"13,2099";"0,588922";"3,21359";"247,962";"1,95973";"0,528941";"33,3896"
"13553";"71,9732";"5,83741";"5,69401";"447,906";"13,0794";"0,603536";"36,1885"
"13554";"7,69617";"4,39956";"4,84638";"202,18";"223,729";"8,20815";"25,8456"
"13555";"95,8394";"16,0293";"5,03345";"266,243";"349,448";"0,159624";"5,77569"
"13556";"93,2639";"13,1073";"1,61467";"20,3032";"12,1144";"8,10711";"15,4554"
"13557";"36,5933";"0,253031";"4,31776";"389,357";"183,398";"5,4936";"30,399"
"13558";"29,2471";"12,0516";"3,10567";"442,381";"279,453";"7,74966";"47,2101"
"13559";"26,8343";"6,74708";"1,59214";"84,2753";"294,804";"8,82256";"35,2028"
"13560";"24,9959";"8,97306";"3,16802";"264,836";"355,239";"9,29229";"31,3397"
"13561";"32,6375";"0,584186";"2,27424";"65,7403";"353,745";"5,9426";"29,0044"
"13562";"34,9582";"17,7202";"2,57129";"53,3565";"290,924";"7,30664";"42,3848"
"13563";"55,7594";"14,3443";"4,44405";"368,159";"353,727";"1,33321";"28,4"
"13564";"86,7312";"13,7457";"2,14611";"220,864";"347,798";"7,84084";"22,8949"
"13565";"35,4569";"14,3607";"3,19521";"140,996";"208,901";"3,2553";"27,3225"
"13566";"40,342";"17,8387";"1,28028";"148,748";"29,5886";"4,69544";"34,8435"
"13567";"90,9567";"0,20229";"2,34699";"312,044";"6,66562";"5,91308";"26,0861"
"13568";"108,051";"6,95153";"5,15297";"396,079";"253,898";"3,5069";"14,7633"
"13569";"56,4273";"9,9045";"2,27473";"325,57";"263,772";"1,9635";"1,03879"
"13570";"35,168";"0,011321";"4,24717";"272,304";"32,5385";"9,60326";"31,8757"
"13571";"88,6446";"9,42311";"0,65416";"128,513";"94,5011";"8,5801";"38,5261"
"13572";"43,8943";"3,51399";"2,39077";"262,137";"389,538";"9,52228";"35,2258"
"13573";"67,2507";"4,36781";"0,178475";"175,395";"297,077";"7,98265";"6,91879"
"13574";"62,5808";"10,0106";"2,02718";"325,325";"118,26";"0,349915";"34,7989"
"13575";"17,9257";"7,40922";"2,50648";"117,617";"295,51";"0,866778";"45,63"
"13576";"12,5235";"17,7765";"0,378127";"306,544";"1,61713";"6,53245";"0,770992"
"13577";"85,3564";"7,45197";"3,26465";"472,391";"330,888";"2,5642";"39,4341"
"13578";"17,586";"7,65057";"4,27266";"229,778";"19,5182";"4,16104";"41,3498"
"13579";"47,3522";"12,0615";"3,79398";"433,396";"55,9061";"2,3489";"8,71299"
"13580";"36,1285";"14,1209";"2,55433";"133,326";"68,8606";"0,485766";"47,2133"
